taxyear,N,community,ratio1,ratio,value,erate,taxes,av,av1,appeal_flag,condo,tract2010,white,black,hispanic,nativ,asian,two,medhinc,college,poverty
2009-2015,194,Not in Chicago,1.1731273,1.1332462,160000,0.029470166,4906.9302,17744,17915.5,0.092783503,0,804509,0.586514,0.050731551,0.5706107,0.015903307,0.32251909,0.024332061,75765,0.11730061,0.1601636
2009-2015,158,Not in Chicago,1.138284,1.1141539,149950,0.033194959,4876.4453,17043.5,17331,0.15189873,0,804510,0.64930838,0.035638731,0.759642,0.020992678,0.26720911,0.026851099,57959,0.049808741,0.091153249
2009-2015,78,Not in Chicago,0.99661148,0.98031855,193000,0.027446609,4602.3398,18180,18180,0.07692308,0.1025641,804511,0.58160728,0.056752279,0.60356253,0.023612263,0.30240265,0.035625517,48321,0.1864783,0.26881936
2009-2015,180,Not in Chicago,1.1228418,1.0623273,126950,0.024363205,3057.8701,13872,16391,0.17222223,0.59444445,804603,0.6328615,0.069879949,0.27432361,0.00555456,0.26769397,0.024010034,49639,0.28990477,0.15219048
2009-2015,338,Not in Chicago,0.9355877,0.89633715,280000,0.022022597,5790.9346,26782,27048,0.13609467,0.30177516,804606,0.81947178,0.00899129,0.044675469,0.001123911,0.15495926,0.015453779,96434,0.32405514,0.008595988
2009-2015,308,Not in Chicago,0.99188721,0.97597241,251000,0.023744475,5971.4399,24188,24722.5,0.090909094,0.2012987,804607,0.78252232,0.024258761,0.049510568,0.001134913,0.1710881,0.020995885,85972,0.30887809,0.055095632
2009-2015,260,Not in Chicago,0.95811892,0.90985072,180000,0.020848241,3919.5752,17910,18287,0.21153846,0.51153845,804608,0.66517031,0.047795087,0.11407447,0.001584368,0.25957221,0.025878003,73698,0.29439747,0.041490488
2009-2015,313,Not in Chicago,0.95956153,0.9174,255000,0.021242285,5190.9502,24889,25165,0.18530351,0.4824281,804609,0.61124825,0.024682652,0.047249649,0.001939351,0.33762342,0.024506347,81318,0.37509865,0.079789564
2009-2015,207,Not in Chicago,0.97272277,0.88903594,145000,0.019992046,2930.1201,12995,14206,0.47826087,0.95652175,804610,0.74396551,0.019396551,0.065948278,0.003448276,0.20948276,0.023706896,61840,0.29182279,0.093894646
2009-2015,260,Not in Chicago,0.99506593,0.95575368,246250,0.021929942,5051.5947,25157,25774.5,0.21538462,0.41153845,804611,0.83528334,0.019499885,0.046799723,0.001605873,0.1211287,0.02248222,69288,0.283865,0.10147943
2009-2015,257,Not in Chicago,1.1129293,1.0864615,132750,0.025644692,3366.53,14060,14060,0.08560311,0.29182878,804701,0.55594558,0.10647945,0.18677783,0.001901419,0.30144802,0.034225538,49570,0.25478971,0.089916803
2009-2015,273,Not in Chicago,0.99864864,0.93761319,96000,0.020791428,2247.6001,9657,11396,0.33699635,0.5714286,804705,0.60663986,0.081740439,0.1775654,0.003772636,0.28194165,0.025905432,63079,0.27907568,0.10081259
2009-2015,100,Not in Chicago,0.99463814,0.9856621,256000,0.024640217,5630.3447,24204,24482.5,0.12,0,804706,0.79449838,0.025485437,0.078074433,0.002022654,0.15817152,0.019822007,92759,0.28310317,0.050365556
2009-2015,239,Not in Chicago,1.050806,1.0289285,183000,0.024214322,4748.8999,19255,19508,0.15481171,0.10878661,804709,0.65115207,0.056989249,0.16113672,0.002764977,0.25407067,0.035023041,66396,0.21946795,0.086305924
2009-2015,214,Not in Chicago,1.0017713,0.97168183,207750,0.022207506,4789.1201,20785,21220.5,0.13551402,0.22429906,804710,0.7988506,0.034712642,0.10091954,0.002298851,0.13816091,0.025977012,84571,0.26179191,0.014443692
2009-2015,351,Not in Chicago,0.9750964,0.94461536,145000,0.021721905,3125.8201,13691,14170,0.17094018,0.65527064,804711,0.5478366,0.086535878,0.21674281,0.00322494,0.32746574,0.034936845,63454,0.29453394,0.085731618
2009-2015,236,Not in Chicago,0.97657365,0.97183311,255000,0.022550121,5608.2451,25240.5,25577.5,0.084745765,0.093220338,804712,0.71772999,0.047663204,0.10608309,0.002781899,0.21105342,0.020771513,95174,0.31505501,0.051704086
2009-2015,302,Not in Chicago,1.0332131,0.73390508,139700,0.014954448,2222.29,9710.5,15043.5,0.49006623,0.73509932,804713,0.59352362,0.053046443,0.093310609,0.00511291,0.32275245,0.025564551,73185,0.41073161,0.036202997
2009-2015,205,Not in Chicago,1.0037349,0.92504966,200000,0.022566831,4692.02,20128,20494,0.28780487,0.32195121,804714,0.77816093,0.037068967,0.12011494,0.000862069,0.1612069,0.02270115,87534,0.29656932,0.004252906
2009-2015,127,Not in Chicago,1.0647917,1.0229445,77000,0.023110874,1673.08,8763,9615,0.26771653,0.55905509,804715,0.41585663,0.073511541,0.36057109,0.003948967,0.4763062,0.030376671,48359,0.092161931,0.082400233
2009-2015,236,Not in Chicago,1.0521092,1.0265832,245000,0.024791524,5981.1748,25840.5,26062.5,0.097457625,0,804716,0.57941711,0.035701275,0.19216758,0.001821494,0.35537341,0.027686704,86409,0.37345904,0.041515592
2009-2015,356,Not in Chicago,0.99875617,0.94985056,206250,0.021401607,4223.0146,20092.5,20110,0.25561798,0.35393259,804803,0.75964391,0.030415431,0.086053416,0.002040059,0.18972552,0.018175075,84102,0.26842487,0.065570809
2009-2015,319,Not in Chicago,1.010679,0.95200002,160500,0.021695482,3454.6599,15792,16314,0.16927899,0.57680249,804804,0.67844576,0.040232524,0.18341747,0.000917852,0.2490439,0.031359952,66089,0.24886467,0.12019376
2009-2015,359,Not in Chicago,1.0196261,0.99190283,189000,0.023065502,4720.3398,19838,20003,0.18941504,0.24233983,804805,0.75748807,0.034727246,0.11850673,0.003183331,0.17045291,0.034148458,76111,0.21065901,0.03823797
2009-2015,142,Not in Chicago,1.105878,1.0787742,150000,0.02804492,3504.3049,16205.5,16317.5,0.11971831,0.3309859,804806,0.59157556,0.09144228,0.28605705,0.006664889,0.2769928,0.033324447,76188,0.13216606,0.091499574
2009-2015,269,Not in Chicago,1.0351526,1.0003414,205000,0.023179965,4491.8301,20822,21076,0.14498141,0.066914499,804807,0.77958238,0.033642691,0.11388244,0.001353442,0.15835267,0.027068833,69710,0.23119479,0.045811899
2009-2015,146,Not in Chicago,0.99843085,0.98708224,244250,0.022912858,5603.1699,23419.5,23898.5,0.06849315,0,804808,0.89261746,0.007500987,0.065534942,0.001184366,0.085669167,0.01302803,74145,0.23111813,0.018536778
2009-2015,236,Not in Chicago,1.0398084,1.0280883,227138.5,0.023698322,5234.5552,23025.5,23439,0.093220338,0,804809,0.85582387,0.018702652,0.05965909,0.001183712,0.10606061,0.018229166,94568,0.25238958,0.02661827
2009-2015,344,Not in Chicago,1.0245095,1.0005643,247750,0.022824716,5355.8999,24710,24991,0.125,0.25872093,804810,0.75219458,0.045042451,0.093106925,0.001726867,0.18045762,0.0205785,68329,0.24137427,0.068128653
2009-2015,465,Not in Chicago,0.9377681,0.91924137,275000,0.020062638,5219.48,25004,25813,0.17849462,0.34193549,804901,0.89004213,0.010679903,0.053850781,0.001353791,0.075661853,0.022262335,81104,0.3584148,0.046525724
2009-2015,243,Not in Chicago,1.0575806,1.039819,255000,0.022177199,5656.48,26745,27168,0.065843619,0.028806584,804902,0.80554044,0.011950027,0.077675179,0.001448488,0.15752308,0.023537932,76753,0.25649169,0.00821969
2009-2015,311,Not in Chicago,0.99924999,0.98407549,301000,0.021698853,6715.1699,29551,29873,0.093247585,0.086816721,805001,0.93140179,0.003834683,0.044737965,0.000639114,0.050916065,0.013208351,90667,0.36786693,0.063592337
2009-2015,256,Not in Chicago,1.1203531,1.0491205,131000,0.021744832,2756.1099,14305.5,16007,0.13671875,0.57421875,805002,0.66705084,0.041492581,0.19997118,0.005186573,0.2639389,0.022331076,51286,0.21856116,0.12834533
2009-2015,290,Not in Chicago,1.1062884,1.0325936,110000,0.022664018,2387.04,11406.5,12222,0.27241379,0.74482757,805105,0.65755844,0.033306144,0.49347472,0.005845568,0.24197933,0.061310496,50634,0.14399239,0.16450451
2009-2015,224,Not in Chicago,1.0972767,1.0702059,110000,0.021164326,2318.865,11615,11742,0.049107142,0.73214287,805106,0.8833701,0.015452539,0.035320088,0.002575423,0.083885208,0.014716703,65625,0.36104241,0.062392998
2009-2015,248,Not in Chicago,1.1165391,1.0543191,91600,0.021653857,1785.0449,9173,9885,0.32258064,0.86693549,805107,0.57585138,0.05386997,0.33978328,0.006346749,0.33823529,0.025696594,52940,0.20610447,0.10273757
2009-2015,183,Not in Chicago,1.0330158,1.0085484,234000,0.02228603,4241.7402,23339,24130,0.15846995,0.41530055,805108,0.57710105,0.050156739,0.318555,0.009852217,0.33064637,0.032243617,51667,0.18257968,0.10122808
2009-2015,226,Not in Chicago,1.0513179,1.012166,309750,0.022302225,6745.5449,32706,33723,0.084070794,0.10619469,805109,0.88277125,0.013305804,0.041523285,0,0.094517089,0.009405827,66667,0.29958677,0.078053258
2009-2015,240,Not in Chicago,1.0049524,0.94898379,209500,0.020877615,4291.0552,22045,22565.5,0.15000001,0.42500001,805110,0.90450239,0.005924171,0.029620852,0.0007109,0.08033175,0.008530806,65341,0.32939211,0.015526095
2009-2015,168,Not in Chicago,1.1276286,1.0488632,214500,0.023150774,4024.8501,23082,23487,0.125,0.36904761,805111,0.64422941,0.051800199,0.2504625,0.006973104,0.26668563,0.030311655,56233,0.22836898,0.10301131
2009-2015,142,Not in Chicago,1.1217057,1.1023476,235000,0.022568312,5423.2598,25128.5,25572,0.098591551,0.098591551,805112,0.67847103,0.010961214,0.16863406,0.007588533,0.27318719,0.029792018,49681,0.19487952,0.055421688
2009-2015,144,Not in Chicago,0.92541063,0.91680789,327000,0.019632662,6177.2148,30245.5,30484.5,0.069444448,0,805201,0.70845568,0.013505578,0.04991192,0.000587199,0.2557252,0.021726366,80091,0.3279762,0.056547619
2009-2015,228,Not in Chicago,0.87961197,0.86268759,313000,0.016305998,5407.4351,27984,28447.5,0.052631579,0,805202,0.77209532,0.021102283,0.055858988,0,0.18669315,0.020109236,78802,0.35487431,0.060576335
2009-2015,142,Not in Chicago,1.0524752,1,275875,0.022648428,6439.5352,28248,28572,0.063380279,0.11267605,805301,0.62042332,0.024027459,0.066933639,0.001144165,0.32894737,0.025457665,63421,0.27293578,0.084002294
2009-2015,229,Not in Chicago,1.082653,1.0398462,264000,0.024316179,6577.04,28973,29195,0.091703057,0.017467249,805302,0.66574126,0.012770683,0.058300942,0.001110494,0.29872292,0.021654636,72500,0.30571964,0.072323874
2009-2015,220,Not in Chicago,1.0469737,1,264500,0.01964747,5442.7251,27597,28588.5,0.11363637,0,805401,0.86513931,0.007289768,0.083832338,0.002082791,0.1033585,0.022129653,54261,0.19940282,0.091133326
2009-2015,314,Not in Chicago,1.0622084,1.0166428,250000,0.021397261,5513.585,26898,27724,0.092356689,0,805402,0.85063785,0.004317959,0.057311088,0.000392542,0.12855741,0.01609421,53304,0.19325362,0.038106348
2009-2015,279,Not in Chicago,1,0.89877498,342000,0.021376666,7383.2202,31781,35337,0.27598566,0.29032257,805501,0.94264704,0.003235294,0.044117648,0.000294118,0.042941175,0.010882352,73966,0.36970732,0.1031543
2009-2015,263,Not in Chicago,0.90853298,0.88752186,459000,0.021001054,9405.2002,41910,43102,0.2243346,0.16730037,805502,0.9565329,0.005915638,0.036779836,0.001800412,0.022633744,0.013117284,100089,0.36762542,0.028896321
2009-2015,297,Not in Chicago,0.90589875,0.89210063,440000,0.020369805,9114.6797,40487,41868,0.15824915,0.033670034,805600,0.96320105,0.002881844,0.034360453,0.00022168,0.022833075,0.010862336,114688,0.40185305,0.038353804
2009-2015,423,Not in Chicago,0.93089998,0.89084846,335000,0.020392828,7138.0898,33756,35726,0.24349882,0.34751773,805701,0.9647221,0.002562081,0.036263302,0.00059125,0.020890815,0.01123374,87418,0.36130786,0.016687687
2009-2015,142,Not in Chicago,1.0048542,0.98869669,315500,0.021772008,7360.2202,31704,32157,0.15492958,0.1056338,805702,0.9275434,0.00248139,0.053598017,0.000496278,0.054094292,0.015384615,87339,0.3798531,0.01521511
2009-2015,260,Not in Chicago,0.9310236,0.90385711,290000,0.020195477,6177.9448,27207,28531,0.24615385,0.39615384,805801,0.94625002,0.00125,0.029583333,0.001666667,0.037500001,0.013333334,82344,0.39752832,0.029248198
2009-2015,316,Not in Chicago,0.95754403,0.94253135,311000,0.020602502,6526.5049,29807.5,30368.5,0.14873418,0.24683544,805802,0.93503857,0.004466098,0.047909055,0.000609013,0.046082012,0.013804303,84786,0.36796623,0.049437299
2009-2015,339,Not in Chicago,0.97950274,0.93066669,205000,0.021196725,4097.5098,19500,20713,0.26253688,0.56047195,805901,0.86411059,0.020605111,0.094418362,0.002869066,0.099634849,0.012780386,66912,0.34134367,0.04496124
2009-2015,325,Not in Chicago,1.0020597,0.98526317,360000,0.021090601,7530.1899,35317,36242,0.12,0.021538461,805902,0.83873469,0.007908203,0.060939681,0.000775314,0.13071795,0.021863855,85012,0.26158682,0.032207385
2009-2015,210,Not in Chicago,1.1952186,1.0983436,85000,0.020523276,1777.6799,9271.5,9663.5,0.18571429,0.84761906,806001,0.52512044,0.042498279,0.14831384,0.002408809,0.39590502,0.034067448,47325,0.29778603,0.16359642
2009-2015,363,Not in Chicago,1.1617647,1.0935165,105000,0.022308223,2007.74,9968,11158,0.19834711,0.72727275,806002,0.52781457,0.048079472,0.11456954,0.006754967,0.365298,0.052052978,49231,0.22447944,0.078847133
2009-2015,224,Not in Chicago,1.1324651,1.0566288,140000,0.024016274,3546.1599,16360,17304.5,0.1875,0.41964287,806003,0.42989272,0.044148479,0.13577506,0.002096436,0.49007276,0.033789616,51080,0.27564022,0.062570959
2009-2015,296,Not in Chicago,1.1048334,1.0126054,165000,0.021350864,3277.2051,18072,18709.5,0.1418919,0.44932431,806004,0.63506049,0.025775908,0.15649658,0.003419253,0.30865335,0.027091004,42455,0.21914391,0.11134454
2009-2015,169,Not in Chicago,1.0745107,1.0371667,225000,0.022997854,5291.4399,23956,24346,0.1183432,0.16568047,806102,0.78907627,0.026931789,0.13138686,0.006292474,0.15202618,0.025673294,75972,0.24508247,0.032742821
2009-2015,260,Not in Chicago,1.0364485,1.0319333,240000,0.022368826,5607.5249,25201,25294.5,0.057692308,0,806103,0.80106908,0.012027492,0.11626575,0.002481863,0.16284841,0.021573119,76490,0.22527578,0.069866464
2009-2015,170,Not in Chicago,0.88414121,0.82644284,161500,0.01786527,1689.285,8798,8800,0.22352941,0.85882354,806104,0.58678079,0.11673799,0.1509748,0.005468378,0.25035664,0.040656205,38969,0.1736387,0.22271559
2009-2015,413,Not in Chicago,0.97619998,0.8807317,168000,0.019709647,3217.21,14998,15976,0.31719127,0.87893462,806201,0.77407056,0.027168732,0.1823165,0.003336511,0.17373689,0.021687321,51862,0.38175958,0.11841948
2009-2015,448,Not in Chicago,0.97061193,0.89285004,151000,0.019173775,2754.7002,13176,14934,0.29910713,0.83928573,806202,0.87912089,0.022197802,0.078241758,0.002197802,0.079340659,0.017142856,53276,0.36314362,0.10493225
2009-2015,255,Not in Chicago,1.0525161,1.0394017,206500,0.023153871,4761.4702,22208,22781,0.05882353,0,806300,0.85463709,0.010887097,0.16995968,0.007862903,0.10100807,0.025604839,74375,0.19694072,0.038665816
2009-2015,103,Not in Chicago,1.0468781,1.0271719,212000,0.021168524,4599.52,22798,23061,0.11650486,0.009708738,806400,0.84482759,0.012830794,0.16359262,0.008821171,0.11106656,0.022453889,75000,0.15481435,0.080973357
2009-2015,75,Not in Chicago,1.1823404,1.1502857,201000,0.022817004,4834.4199,20717,21682,0.06666667,0,806501,0.52037507,0.040389471,0.42156509,0.01334295,0.38514245,0.04075009,50198,0.10493141,0.14015573
2009-2015,179,Not in Chicago,1.1342783,1.1203589,180000,0.025137648,4343.5298,20089,20249,0.061452515,0.027932961,806502,0.73650414,0.010701546,0.32889417,0.016646849,0.2059453,0.030202141,59825,0.15128024,0.083392061
2009-2015,168,Not in Chicago,1.0962745,1.0736613,210000,0.023921279,5178.8447,22795.5,23062,0.053571429,0,806600,0.79598856,0.008595988,0.2034384,0.003724929,0.17249283,0.019197708,74054,0.21259843,0.035870515
2009-2015,334,Not in Chicago,0.90561974,0.88275117,349000,0.018278532,6652.3701,32693,33075.5,0.15868263,0.14371258,806700,0.77432525,0.071898393,0.051939216,0.001360853,0.12973464,0.022680881,119200,0.50225228,0.02882883
2009-2015,248,Not in Chicago,0.99150741,0.96559256,208500,0.020999648,3887.2852,19823,19993,0.16532259,0.44758064,806801,0.64804733,0.053254437,0.057988167,0.00260355,0.2627219,0.033372782,66619,0.38162109,0.100271
2009-2015,128,Not in Chicago,0.88116705,0.866979,343250,0.01822238,5267.6152,27787,27820,0.1171875,0.046875,806802,0.62969697,0.084545456,0.077575758,0.002121212,0.26090908,0.022727273,76557,0.36168194,0.009800822
2009-2015,469,Not in Chicago,0.97216415,0.89947367,210000,0.019722082,3562.4399,17977,19667,0.37526652,0.66524518,806900,0.58434117,0.038404413,0.083386377,0.000636537,0.3458519,0.030765966,60714,0.34709015,0.069376238
2009-2015,197,Not in Chicago,1.1403333,1.07525,217000,0.023217686,4394.6899,21184,21453,0.11167513,0.28934011,807000,0.53800559,0.097105995,0.11767782,0.002266388,0.31241283,0.050209206,65313,0.29058602,0.1435879
2009-2015,212,Not in Chicago,0.93844044,0.92082721,335500,0.020207802,6582.085,30740,31190.5,0.14622642,0.004716981,807100,0.72203302,0.11553576,0.074141994,0.001571915,0.129683,0.031176316,108583,0.4650259,0.11113989
2009-2015,349,Not in Chicago,0.95702451,0.94386667,250000,0.021497073,5289.1899,23550,24282,0.12893982,0.00286533,807200,0.57357913,0.11755751,0.091339648,0.001014885,0.27723274,0.030615697,79324,0.298686,0.046664421
2009-2015,410,Not in Chicago,1.0057826,0.93009502,200000,0.025049113,4635.835,17562.5,18653,0.27804878,0.44146341,807300,0.55319148,0.067306355,0.082881376,0.001112502,0.34098178,0.037407871,51042,0.34253913,0.14845218
2009-2015,271,Not in Chicago,0.90110236,0.87846774,270000,0.024348911,6189.77,23788,24786,0.18081181,0.062730625,807400,0.56366986,0.088524088,0.11890151,0.003375269,0.29334152,0.051089291,59051,0.27729404,0.16982958
2009-2015,209,Not in Chicago,0.95769423,0.93627584,240000,0.02585591,6532.7402,23302,23734,0.13397129,0,807500,0.57478833,0.044214487,0.081216685,0.000313578,0.34179994,0.038883664,75625,0.32061067,0.056793895
2009-2015,312,Not in Chicago,0.97396302,0.96476048,230000,0.02160719,4966.395,21676,21847.5,0.1025641,0.07692308,807600,0.52262998,0.055657491,0.10351682,0.00351682,0.37354741,0.044648319,65565,0.24232557,0.058449611
2009-2015,331,Not in Chicago,1.0069584,0.94094545,210000,0.021623811,4127.3701,20000,20611,0.2205438,0.41691843,807700,0.61621439,0.060509019,0.084611498,0.000842744,0.28535312,0.037080735,58938,0.28882599,0.1313781
2009-2015,150,Not in Chicago,0.9879725,0.98376667,300050,0.021061186,6055.6299,28443.5,29836.5,0.13333334,0,807800,0.71417683,0.012957317,0.096798778,0.00304878,0.24885671,0.020960366,68611,0.2168083,0.043437205
2009-2015,285,Not in Chicago,1.0540833,1,347500,0.021588864,7593.48,35328,36296,0.19298245,0.20350876,807900,0.73760432,0.005891016,0.063328423,0.000736377,0.23784977,0.017918508,107429,0.3904402,0.03706865
2009-2015,278,Not in Chicago,0.92377293,0.89453483,290000,0.018839262,5700.7251,26311,27058,0.16187051,0.24460432,808001,0.62781131,0.010422381,0.061985739,0.00082282,0.32501373,0.035929788,88219,0.30758771,0.024204515
2009-2015,203,Not in Chicago,0.95987499,0.95491356,300000,0.019231571,6084.6602,29142,29414,0.093596056,0,808002,0.64291579,0.014784394,0.077002056,0.000616016,0.30739221,0.03429158,75066,0.33782512,0.1027891
2009-2015,313,Not in Chicago,1.0429946,0.96824884,188000,0.017121172,3111.74,18254,19508,0.2683706,0.78913736,808100,0.88196385,0.014500127,0.063088275,0.000254388,0.093614854,0.009666751,39327,0.21420883,0.069429494
2009-2015,226,Not in Chicago,1.0625801,1.0356444,220000,0.020349473,4447.9854,22457.5,22637,0.079646021,0.075221241,808200,0.70708239,0.014241724,0.065434948,0.000384911,0.25096229,0.027328715,54196,0.23114175,0.12832929
